,Product Name,Prices,Description
92,"Motorola g54 5G (Midnight Blue, 256 GB)","16,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories
93,"Motorola g84 5G (Viva Magenta, 256 GB)","18,999",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 Processor1 Year on Handset and 6 Months on Accessories
94,"POCO X6 Pro 5G (Yellow, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
95,"Motorola g52 (Metallic White, 128 GB)","19,999",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
96,"POCO X6 Neo 5G (Martian Orange, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
97,"POCO X6 Pro 5G (Spectre Black, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
98,"Motorola E7 Power (Coral Red, 64 GB)","8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories
99,"Motorola g22 (Iceberg Blue, 64 GB)","10,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryMediatek Helio G37 Processor1 Year on Handset and 6 Months on Accessories
100,"POCO M6 Plus 5G (Ice Silver, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
101,"POCO X6 Pro 5G (Yellow, 512 GB)","23,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
102,"Motorola G34 5G (Ice Blue, 128 GB)","11,999",8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
103,"Motorola G10 Power (Breeze Blue, 64 GB)","9,999",4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display48MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh BatterySnapdragon 460 ProcessorStock Android Experience | Think Shield Security1 Year on Handset and 6 Months on Accessories
104,"POCO X6 Neo 5G (Astral Black, 256 GB)","17,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
105,"Motorola G34 5G (Ice Blue, 128 GB)","10,999",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
106,"POCO M6 Plus 5G (Misty Lavender, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
107,"OPPO Find X8 5G (Star Grey, 256 GB)","69,999",12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera5630 mAh BatteryDimensity 9400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
108,"Motorola g13 (Matte Charcoal, 128 GB)","8,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year on Handset and 6 Months on Accessories
109,"Motorola G34 5G (Charcoal Black, 128 GB)","10,999",4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
110,"POCO X6 Pro 5G (Racing Grey, 512 GB)","23,999",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
111,"POCO M6 Plus 5G (Ice Silver, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
112,"Motorola Edge 50 Pro 5G with 68W Charger (Vanilla Cream, 256 GB)","27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories
113,"Motorola g04s (Concord Black, 64 GB)","7,299",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT606 Processor1 Year on Handset and 6 Months on Accessories
114,"POCO X6 5G (Snowstorm White, 256 GB)","17,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
115,"Motorola G60 (Frosted Champagne, 128 GB)","14,999",6 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories
116,"POCO X6 Pro 5G (Yellow, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
117,"POCO X6 Neo 5G (Astral Black, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
118,"Motorola g84 5G (Midnight Blue, 256 GB)","18,999",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 Processor1 Year on Handset and 6 Months on Accessories
119,"Motorola e13 (Cosmic Black, 128 GB)","7,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
120,"POCO X6 Neo 5G (Martian Orange, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
121,"POCO M6 Plus 5G (Ice Silver, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
122,"Motorola E7 Power (Coral Red, 64 GB)","8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories
123,"Motorola G30 (Dark Pearl, 64 GB)","10,999",4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display64MP + 8MP + 2MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 662 ProcessorStock Android Experience | 90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories
124,"POCO X6 Pro 5G (Spectre Black, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
125,"Motorola G60 (Dynamic Gray, 128 GB)","14,999",6 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ Display108MP + 8MP + 2MP | 32MP Front Camera6000 mAh BatteryQualcomm Snapdragon 732G Processor120Hz Refresh RateStock Android Experience1 Year on Handset and 6 Months on Accessories
126,"POCO X6 Pro 5G (Yellow, 512 GB)","23,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
127,"POCO X6 Neo 5G (Astral Black, 256 GB)","17,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
128,"Motorola e40 (Carbon Gray, 64 GB)","10,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display48MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryUNISOC T700 Processor1 Year on Handset and 6 Months on Accessories
129,"MOTOROLA G04 (Sunrise Orange, 128 GB)","7,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
130,"POCO M6 Plus 5G (Misty Lavender, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
131,"OPPO Find X8 5G (Star Grey, 256 GB)","69,999",12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera5630 mAh BatteryDimensity 9400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
132,"Motorola Edge 40 Neo (Black Beauty, 128 GB)","22,999",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories
133,"Motorola g54 5G (Midnight Blue, 128 GB)","14,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories
134,"POCO X6 Pro 5G (Racing Grey, 512 GB)","23,999",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
135,"Motorola e13 (Aurora Green, 64 GB)","10,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
136,"POCO M6 Plus 5G (Ice Silver, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
137,"POCO X6 5G (Snowstorm White, 256 GB)","17,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
138,"Motorola g54 5G (Mint Green, 256 GB)","16,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories
139,"Motorola G62 5G (Frosted Blue, 128 GB)","24,999",8 GB RAM | 128 GB ROM41.94 cm (16.51 cm) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
140,"POCO X6 Pro 5G (Yellow, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
141,"POCO X6 Neo 5G (Astral Black, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
142,"MOTOROLA G04 (Satin Blue, 64 GB)","6,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display16MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
143,"Motorola G62 5G (Midnight Gray, 128 GB)","24,999",8 GB RAM | 128 GB ROM41.94 cm (16.51 cm) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
144,"POCO X6 Neo 5G (Martian Orange, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
145,"MOTOROLA G8 Power Lite (Royal Blue, 64 GB)","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display16MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Helio P35 Processor1 Year for Handset and 6 Months for In-box Accessories
146,"POCO M6 Plus 5G (Ice Silver, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
147,"POCO X6 Pro 5G (Spectre Black, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
148,"MOTOROLA g82 5G(White Lily, 128 GB)","23,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
149,"MOTOROLA razr 40 Ultra (INFINITE BLACK, 256 GB)","79,990",8 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Display32MP Rear Camera3800 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
150,"POCO X6 Pro 5G (Yellow, 512 GB)","23,499",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
151,"POCO X6 Neo 5G (Astral Black, 256 GB)","17,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
152,"MOTOROLA razr 40 Ultra (Viva Magenta, 256 GB)","79,990",8 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Display32MP Rear Camera3800 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
153,"Motorola g22 (Mint Green, 64 GB)","13,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 8MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryMediatek Helio G37 Processor1 Year on Handset and 6 Months on Accessories
154,"POCO M6 Plus 5G (Misty Lavender, 128 GB)","10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
155,"MOTOROLA g82 5G (Meterorite Grey, 128 GB)","25,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
156,"OPPO Find X8 5G (Star Grey, 256 GB)","69,999",12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 50MP + 50MP | 32MP Front Camera5630 mAh BatteryDimensity 9400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
157,"POCO X6 Pro 5G (Racing Grey, 512 GB)","23,999",12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
158,"Motorola edge 30 (Meteor Grey, 128 GB)","24,999",6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 50MP + 2MP | 32MP Front Camera4020 mAh Lithium BatteryQualcomm Snapdragon 778G Plus Processor1 Year on Handset and 6 Months on Accessories
159,"Motorola g54 5G (Pearl Blue, 128 GB)","14,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7020 Processor1 Year on Handset and 6 Months on Accessories
160,"POCO M6 Plus 5G (Ice Silver, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
161,"POCO X6 5G (Snowstorm White, 256 GB)","17,499",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
162,"Motorola Edge 40 Neo (Peach Fuzz, 256 GB)","24,999",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories
163,"MOTOROLA razr 40 Ultra (Peach Fuzz, 256 GB)","71,999",8 GB RAM | 256 GB ROM17.53 cm (6.9 inch) Display32MP Rear Camera3800 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
164,"POCO X6 Pro 5G (Yellow, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
165,"Motorola E7 Power (Tahiti Blue, 64 GB)","8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories
166,"POCO X6 Neo 5G (Astral Black, 128 GB)","11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
167,"POCO X6 Pro 5G (Racing Grey, 256 GB)","20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
